"","Atf3","Nr4a1","Ccn1","Hspa1a","Fos","Egr1","Fosb","Zfp36","Btg2","Jun","Dnajb1","Rhob","Hspa1b","Klf6","Socs3","Jund","Dusp1","Junb","Sfn","Ier2","Klf4","Gm26532","Ubc","Nfkbiz","Ppp1r15a","clones"
"Fat4",2.84815816003826,1.93915925142365,3.88587134540999,1.90981306420872,23.2485460145333,13.4855563158094,7.13678798455986,13.5969238148617,1.87653260656303,15.1896527474925,2.82072791188051,1.92613273881663,3.73165542848908,2.43271545157893,0.885141371721482,26.0934989489627,10.5478899507796,7.87811024043827,14.1292034463683,4.05611633997715,8.01233951191181,1.61245820089192,9.26268951740694,1.41549203574641,0.78077904365758,7.83289001416474
"Fbxw7",2.33265856618405,1.17913279649623,3.31062741041806,2.10432987724243,20.2099018014142,11.9356165862187,6.41128537099667,11.6833011203426,1.22396118174805,14.0145843682435,2.8652189676272,1.02204673010395,3.56959771244771,2.05999951648536,1.17458597953247,22.1117296773761,7.94444941474511,5.60229878524309,13.087450442555,2.33126649590694,6.34961337236639,1.67203034485405,8.74061028460725,1.49620886517977,0.686947557197705,6.39231742277876
"Fgf15",2.1527532499345,1.4000928978533,2.9439004776029,1.32103531650177,19.3535101296609,14.1155041685462,5.56606058730718,12.5316963607067,1.12538621909934,15.8951973079137,2.87967608921941,2.20048963776477,3.02119327568522,2.86587764583063,0.904345936489859,31.0336968288392,11.2608796907142,8.55287880455015,14.0002115624273,3.83553904439094,7.43368259776512,1.351585683849,9.13739507506329,1.01040427193332,0.766874031188811,7.36632221424582
"Fgf3",3.63886512579759,2.4643035507944,2.83523093100334,2.35462831433406,31.4208287805092,23.9594673105517,8.49778172043496,18.9440136644132,3.51795558513553,23.1174347630831,4.55084747982129,3.67631860089891,3.90366352717492,2.85636614787892,1.0057993613269,38.2099077230844,14.8339046058153,13.3569789976116,20.0446006734819,6.26906034699163,7.70552434272315,1.68900830323604,14.2590439899806,1.47912440308719,0.924365725109428,9.55458885167764
"Fgf4",3.97875057239721,3.38227932232527,3.58424619058862,2.72018588010136,31.9199080131509,21.7229304506744,8.78317540680619,18.376085021453,3.36684127382178,19.6340175128895,4.20225690912611,2.38432426481937,4.4805429417835,3.34581795886216,1.26724546850087,34.9227936876854,12.4821743461745,11.3836851293051,18.3024084451068,6.03019109810094,7.98610395189099,2.11445103603541,12.2323302384039,1.82836093644243,0.852094357798789,7.24792751344359
"Flg",3.70295138659458,2.54282162831765,3.82275840455304,2.6096854933344,25.458410591045,15.8541648113621,7.3006530364349,15.1617322474245,2.06869919685408,17.2386722733267,3.04015477714141,1.98952241213479,5.02922550561415,3.34962602624792,1.23704891197993,30.3426225201937,11.8131783599185,8.21727783364917,14.6684713821792,4.13485300037768,8.35482155145615,1.50688852998011,9.64031453495265,1.42924430496598,0.827901750676764,7.75488750216347
"Fmn2",4.16816006492476,1.84537197602015,3.14141129041281,1.92412215282151,23.1285137243645,16.1618579917527,7.30844394912372,14.7571482170962,2.65707519918462,15.8656842393638,3.0169126807835,1.81203123750552,4.23998811898584,2.91432983302477,1.16915392892437,27.5404496484146,11.1086135383251,9.12723271277524,15.030512288277,3.8063677518551,7.60361170584995,1.63851065143945,9.81221569003438,1.52747764127926,0.72677990688928,7.68650052718322
"Herc2",3.01430099856505,2.26138663879278,2.78834937088952,2.17942412427645,23.8094592007781,16.7242116338145,6.21867990151763,13.3910897074927,2.00894594577576,17.2571030074852,3.26709754510114,2.18526119554584,4.15701525832721,2.83764842092908,0.615691399525928,31.1939924924509,11.1626901612944,9.98858094326669,14.7107643723626,4.03576662335189,7.49616610482545,1.37269764807757,10.3294203088258,1.06456790653667,0.545589936981493,8.04439411935845
"Hmcn1",11.5007508961347,8.40841755162062,5.04763278656067,1.89624469573865,35.3365771972262,23.0101108534769,12.8018498560009,20.7850115174402,5.23154344259861,22.5151634243388,6.18820652184806,2.7981841436265,4.70770178756741,4.54961201208926,1.43043703581589,33.7383271723997,12.4866812154554,12.9169489660233,19.9593249015472,5.42521459992685,9.42124161819906,3.26575705272911,11.4077474423253,1.95857467784952,0.817488288111033,7.8073549220576
"Hras",3.14678821644773,2.07945582076078,2.51178379768465,2.40404800972267,18.5117175086904,12.1567544759831,5.92010114269787,9.53814035714061,1.563405092624,11.9461038986471,2.86461135393085,2.23972829282662,4.34798495726557,2.90203470076408,1.11760117374451,22.8953286061493,8.24314390993286,7.37523537901172,14.2122406564378,2.91897613553753,6.73944117658823,1.49979185992263,8.12811565406905,1.28810186972382,0.554912750730155,7.3037807481771
"Huwe1",1.12029299167946,0.856321586379889,3.10944281293051,1.31216317599265,15.234919282541,6.61690778015285,2.17658624729154,7.45856158119685,0.494151132732041,10.9512948483706,2.15914441113109,1.22690837348315,1.94257031648996,2.3470191554833,0.662959179747882,18.1896802861749,8.10786942889775,4.15761892785619,12.0146532451301,2.74591765322223,5.86940769219931,1.18015417773885,8.61529005810173,0.798554500654459,0.633243611148809,5.24792751344359
"Kdr",1.75301498517223,1.9190501326738,3.1366380655976,1.59001284510866,20.948366154429,15.2415269561937,5.80947811008585,12.5922369123835,1.62693029183111,13.2925784314317,2.65453528796442,1.28987876287699,3.42566058621347,1.9271536519108,0.819462002418231,25.1486994577721,10.5149650129499,8.28512720881469,11.4725664837719,3.75631839414035,6.93745566245276,1.71430293512759,7.62567383966891,1.52214334277915,0.57234506875904,6.82017896241519
"Kmt2c",1.56123475983062,0.887817817229992,2.5413211060677,1.26436985175688,17.7208802828314,10.7651903422037,3.4084861526083,9.03913043119749,1.13128562974579,12.6720261252752,2.24587986772186,1.40724354245332,2.82140118814371,2.74911838075623,0.505551694268114,27.0359188912297,9.34269731423834,6.85819542790904,14.4421239907823,3.14440852725993,6.99589708683521,1.30428529148559,8.29172264994663,1.21752245720634,0.546612794067591,7.24792751344359
"Kmt2d",3.55904167289223,3.01430790673019,3.33711224738694,2.14422161874452,25.7551661625608,17.2901859807961,8.83302099748914,13.7607154299684,2.68526075757773,15.5102880529296,3.11807135855871,1.81277574009685,2.98661450855549,2.71439708426458,0.85990718619253,23.9442506374356,9.09147438335144,8.87680946241837,16.8400893901555,3.99975960614219,7.11417480136163,1.78682033878954,11.934384392868,1.42339072486325,1.07533842725292,7.05528243550119
"Lama2",3.65429962087022,2.22213873496168,3.54947014571216,2.18615956066159,28.6475976800866,21.3487654094485,8.27422958138284,15.5204332806239,1.97373708581905,16.7018709480129,3.23194880549184,2.3771592489073,3.76446171248312,2.94559834035598,1.05826390113552,30.5793675856616,10.3660713599362,9.63794266467149,15.3276407531187,4.35035285580061,7.54890180627645,1.37497584322488,11.6544557617716,1.26750381690205,0.945214906177434,7.467605550083
"Lama5",8.74809376856981,5.53720628237512,6.08217316237109,2.36234272444,31.6995732670955,19.3279317826555,12.5140786413236,18.3114234130455,2.98136908461068,22.3886961031781,4.40156689965371,2.67792431455228,4.30032534502261,4.09272716501005,1.44595830078706,33.6840556182496,14.5449496135217,10.6663411732309,16.4688634394096,5.49824011717459,10.4215316457378,2.299747476908,9.31481521686531,1.59996336375958,0.534423191911404,7.876516946565
"Lrp1",2.66725099811416,1.3161829798904,2.33307146749254,2.18165851726913,24.3893878072811,14.0584055972952,5.72428090268699,13.0692612876314,1.31409535775668,15.9245413059135,2.96921036524543,2.34395676674175,3.62470536654142,2.08819700842555,0.884981249259347,25.0949136212517,9.64612862473551,8.15579465171308,16.0514766324595,3.73765828787019,7.28139917606906,1.57353983784348,9.62339834164903,0.836471465624535,0.525765366609047,7.22881869049588
"Lrp1b",4.51743534756577,2.10993508800688,4.85053139314356,1.93658212415498,29.6034575442875,16.7051800139582,7.74014200612117,15.2912501895988,1.91125575006067,18.9336503524647,3.38239046692362,2.07645596270108,4.12047308383897,3.1685506960576,0.938743705853588,30.9472199093241,13.1630859880542,9.98205045010199,16.0468009177766,4.65264987634189,8.83254165380681,2.01354001249537,8.4260134743116,1.39127677797945,0.985713217911757,7.38370429247405
"Lrp2",2.75898613429101,1.55896450951983,3.48304176676164,1.57128805840713,21.2006928755168,13.81741084354,5.89241476180298,12.718201755543,1.61530792181249,14.7513963006146,2.95672758115273,2.1090415445576,3.54391427286108,2.84010826451476,1.02377709079489,26.4422423361295,9.5425611358909,8.18474828758164,15.9774514228743,4.16169094479622,7.29094411170745,1.2195274962899,9.57518297472249,1.15574672322145,0.685947434039148,7.68650052718322
"Macf1",3.13129066015569,2.38078870713459,3.09314328536523,2.04835212885964,24.4759461716624,17.9777679098715,5.98085481897046,16.9247183209266,2.95569484726004,17.1087788912558,3.52669329782422,2.39403084126424,4.18599068830852,2.47044816647503,0.842771427325042,32.861275654804,12.1217301547829,12.0577001438886,15.8403207629099,5.48438948240902,6.24700706712302,1.93778408235984,11.263942414187,1.17126772255885,0.855090474277178,6.8073549220576
"Magi2",4.78069873289573,3.60377710539802,3.22681199150591,3.01029639304796,27.438449095356,21.354119685443,7.81070898812485,18.1594998449795,3.32888502784062,20.3877365052872,4.76320683392387,3.18104699619553,4.97650816441786,3.10993528797139,1.45067427127343,33.1441075289279,13.8918574235484,11.5853848502595,19.480269113763,5.36567365634948,6.98783881867092,1.73616395394871,11.6656208437425,1.5047919124323,0.820981947160907,8.28540221886225
"Mdn1",4.86918169227683,2.96840518872793,2.31613869195672,2.09759779347766,27.3045015989599,16.4542221921538,9.33635193121043,11.9456389970537,2.42515818812712,17.7950356713149,4.78011687412164,2.27245614822953,5.29858314286826,3.83739044641271,1.49931866456787,36.2727926043395,16.240038120113,11.7846050940305,15.8043739557807,5.33329007486224,8.19598361960435,1.30210143160315,9.76508775064393,0.682450198205866,0.994715056020001,4.52356195605701
"Mgam",3.78563446504584,1.89941432990883,4.09391766464788,1.30768076395056,25.8919634967469,15.9369346644809,7.38341170893684,14.6512935129779,2.4864632694986,14.1100229687089,3.22809080438157,1.66058904701232,3.15925670854534,3.15108307981613,1.45117284142119,26.7719478876929,11.1810279544506,8.60738236189113,16.4766383912234,3.72408832430469,7.8540452707305,2.17718137291448,9.00545053812425,0.839641451590951,0.921065379052611,6.95419631038687
"Mroh2b",5.35098889901407,3.09166557638475,4.90894164826985,3.57514831142041,26.8880410008862,15.8473276261985,8.37615730947247,14.5976070006714,2.43813940097359,18.7678465271399,4.18089475319772,2.09585000004953,5.37161423888582,3.77851036743028,1.40043174993051,29.1560034463068,10.7318955286172,9.04063866647187,16.0959532520854,4.24308634588026,8.13092953514365,1.64273572451274,8.97488867505925,1.52778049999698,0.861641733465716,7.34872815423108
"Muc16",3.47121190325771,2.55131310802276,3.47232089396328,2.29539689945143,21.5360145870216,16.9704767664292,6.04331615039313,14.291411255225,2.32395643175219,14.9443827026873,4.12930891398448,1.99108235516817,4.82030436874944,3.11779677234485,0.868996130233736,28.3162405477253,10.8091705775313,9.17552322800034,17.0143839713725,4.29864455777651,7.32535972544013,1.79259594396555,10.1456806570676,1.42192090242105,0.774617646535462,7.56224242422107
"Muc2",5.5779822467877,4.2836887194787,3.71255767361353,2.94640636385596,29.4467075371337,19.7573008378977,9.00835556056412,18.5389940687729,2.36402008741475,21.7338106548919,4.25944479577402,2.50416024446042,4.98459850909549,3.92708540688361,1.25398742231786,34.0897129801862,12.7756928215772,10.3069392574076,17.0632854009803,4.96361864092258,8.49873300991555,2.32050724035203,10.9882424369053,1.58241818177354,0.982911556219491,8.64024493622235
"Muc3",3.99481907043733,2.52685595826855,2.49766645813198,1.59172394579464,25.4338746379854,17.2336681661793,7.14196798005993,14.6914689321092,2.6650821946416,18.5001478257101,4.08772247060266,2.9831677980844,4.23013059944496,3.15525083517709,1.12035271134451,32.4318361966667,11.8420907430667,9.79385235747047,18.3417200215197,5.5226173766972,7.17518941332826,1.60594585851581,11.7559016314349,1.45969615447102,0.840388721225454,7.76818432477693
"Muc4",2.86266039778597,1.07450088664958,3.5293282630423,1.63181566047715,22.1642968522462,12.6143460548357,7.12661366309539,11.5177825386711,1.41007938739045,12.3331384921204,1.69497722598137,2.08152353713408,2.91278710733999,2.32116137662704,0.499274248517379,23.7396409909471,10.9568605390394,8.14994175182286,14.1814351542433,3.42546017580838,7.91383451940813,1.47187382796995,10.6104710662648,0.875330775879881,0.513807024992671,6.78135971352466
"Muc5b",2.93372508105396,2.12052792504717,4.29410217083094,2.98333046851604,30.1315573692607,15.7880181439618,8.12991753493723,13.9609128816492,1.78532814202702,20.1167654969304,2.95739521697543,2.39576721684589,4.7272226918328,3.40654244247904,1.4596819967279,30.8742900281647,13.3650341673538,9.91472074938719,15.2425964347776,4.30872909806309,9.44784928272497,2.27867307690018,9.60779760518727,1.10680527636715,0.468926014585403,6.83289001416474
"Myh1",4.8308498195899,3.04925117604809,2.95159781440892,2.790394037213,30.8666318643249,22.5348983892874,8.85190101804387,20.8964386575701,3.75487555344227,22.6595823763812,4.89512046771801,3.46480843943382,4.79186096457052,3.2468740981606,1.42681683208424,37.073147689353,15.8730324853565,13.9600726696774,21.0905345846189,6.82580553078407,7.71389911197461,1.87057349437284,14.8617148683217,1.738901557066,1.03815950616498,9.90538700501813
"Myh2",6.18048030626158,4.33749879253982,4.26567520413325,1.79015189635187,29.1236579664699,18.2787917209546,9.56662790812395,16.8738045058517,2.98197518702532,20.398918208139,4.55482041931588,2.22057304918419,4.56844698967622,4.38709011198699,1.24963001989109,33.2905753104671,13.3125896156407,11.3755940972894,16.397085932904,4.99900075120869,8.74915990759698,1.87700384937167,9.70135742631308,1.409621495012,0.652262004805672,8.7279204545632
"Myh8",4.25872984466134,1.99340603100409,3.02459587315606,1.29551943361129,28.0780056292211,17.9801359537931,7.49664473931931,13.4725893904857,2.09447244040705,15.1977747036548,3.15030971614999,1.90409943219036,3.17830524012991,3.14899614140173,1.17132177184391,23.2742664131991,11.128348049303,7.62385395923108,12.8950559587224,3.14405363164456,8.10819388684569,1.96780487423206,8.2104825734625,1.51006843066587,0.931182659889622,6.8073549220576
"Nav3",6.57997286989292,3.91240068822808,4.22099896273446,2.7725857496967,32.2743523222945,21.7431850638567,10.9242700125737,18.016874168783,3.46106609427266,18.7651107443005,4.51323894509349,2.74994199605738,4.3133887352538,3.73218426152339,1.39523057875266,30.982315163468,12.0483420601659,9.91744835271897,17.0592681782759,5.00362589813024,9.38975447624917,2.47466029295061,11.2286853695436,1.61161970084487,0.740392221511368,8.3037807481771
"Neb",3.74735527545656,3.22616796955136,2.78992507218926,2.29728301961543,25.6973056652768,19.4577314218922,7.43706222461971,17.8981767089486,3.1220938972489,19.8309878207707,3.59304906348983,2.03516971826564,4.45252168688278,3.01123909491013,1.0417676064888,32.7091969010218,12.9760498043544,9.81325233238967,17.9986551200616,5.21783701321485,7.54838329995233,1.97147737961177,13.8773131505739,1.33877065948119,0.992702241144143,7.35755200461808
"Notch1",4.39877103248737,2.87188111306997,2.68301865579214,2.79655170493607,25.5094286005893,19.3540911665672,7.58983022983141,15.6571453689698,2.49133148315043,18.2512373368743,4.04478324866127,2.52858724218097,5.01158865130123,3.2701114042584,1.01690051099636,31.5853866649704,11.8080148753899,10.7325721006973,17.1202270124824,4.82971551655357,7.57967884926343,1.62689015716529,11.0020091343095,1.39337512532205,0.892723685518038,12.7045521214623
"Notch2",3.901609470183,3.56602032921213,2.89615616683313,2.74689416989552,25.9347830165595,21.7387999003979,8.09778703853497,17.2810403817074,3.43955691425945,18.9546399779719,4.52847761306548,3.03818298927635,4.81045158654775,2.66646827509608,1.18305079836011,32.696618599751,12.7390283561183,11.9339529077532,21.493102853751,5.73324854727383,6.8435234513265,1.52164696002652,14.2489140433229,1.80948575440726,0.822961598792927,9.74483383749955
"Nsd1",4.08573111536472,0.981841133538677,2.57239118318585,3.38630792496582,24.6750900388176,14.8603834843815,6.05803767904383,15.0561538680649,1.20668877413493,21.8989299626255,3.70644798539816,2.12178691456853,6.49186346595525,2.23273545584053,1.30539481634601,31.6883679200611,10.9706942152924,11.3603976371647,17.5855512360694,5.98061503111165,8.89899365816939,2.4400727096237,9.63350519472719,1.02131076939452,1.31449921520967,5.12928301694497
"Obscn",3.08649822459648,2.09783983814358,2.33146964515031,1.3134787291256,22.9260869739515,15.3434121171317,6.55375720885613,14.8412730766366,2.29660095025742,16.2218614888104,3.61807531089315,2.12268829613459,3.39250637237311,2.70926860699632,1.28888313786205,28.2668520238063,11.2917468592746,8.76514438193204,15.1239219377211,5.04155135839014,7.07420907616388,1.47882072963879,9.04637924837846,1.21508026215463,0.527539122705182,8.24792751344359
"Oraov1",6.74019948525883,3.51451612884625,4.02593217874584,3.61554900557763,26.9153138711237,16.0146101661648,8.00200547030079,15.3340652003937,2.97197271495727,16.9303113380714,3.68498554781162,1.76931453461616,5.61002783969932,3.423311437375,1.43812526627255,28.3267598388656,12.990362727966,12.2698047621051,20.0895951922496,4.09583063402146,7.20157521448486,2.13915107286024,12.3344801623623,1.07666321859739,1.71074670449724,5.75488750216347
"P3h2",4.61901127473469,1.91135849219968,3.15636474336809,2.45035852591483,25.4904469429961,18.2592084931422,8.10941997613963,17.7378801373163,3.12580777038871,15.3938546921612,3.92654757764565,2.27630196068341,4.34598318224142,3.14809182668503,0.746609167963,28.4860585190044,9.84946694072822,10.4144911513873,16.4817313915386,4.40055000316689,8.3020346020759,2.1867023338923,12.3358360247583,1.62084423739651,0.976858919733257,7.4093909361377
"Pak7",2.15362849428171,1.35991146145726,2.40622487114973,2.05249844714356,24.9693490079667,21.220710905072,5.46724227425769,13.5332367856575,2.13061866612913,23.6503036716113,2.48660964690688,3.3049209958747,3.25547171003886,2.32497202319244,0.716923870886445,40.7236572455554,12.2726824888376,12.0388964264834,15.3099624583039,4.75090308513453,5.9299024650833,1.74168897526511,10.0258565865075,1.02698464562439,0.675068495563698,7.96000193206808
"Pappa2",4.741806117644,1.79962092173038,3.52653153644455,2.21895180341858,29.2725373454758,17.4385197488105,8.91657702209293,15.7156914161509,1.88576676244042,15.9687299965295,3.58270345533234,1.85671938855519,4.24860204522741,3.29120533950472,1.16220195663985,26.0283031117784,12.2622768605524,8.51692581711112,15.2471631849101,3.6646344158832,8.33561325571115,2.08726635965276,10.2039866817561,1.17228523792203,0.74405883204735,7.57742882803575
"Pcdh11x",2.16760243454458,1.14390255099578,2.44681335881455,1.72043039149179,19.1672156870658,11.5931718125672,6.51829966507661,10.526703785436,1.91880401705794,12.3289431487956,2.80670971619261,1.48807933841841,3.53305532235115,2.66278481494149,0.917791696609146,23.9196981983077,8.44155700060458,6.23162983087401,13.3379856669682,2.48364974175214,6.76566363330876,1.50909950209679,8.78738898113014,1.06963873455329,0.636514959566478,7.65821148275179
"Pcdh15",5.93361657844219,4.37146760233488,4.33330114447139,2.43327173667227,30.4331186150143,21.5779512895114,10.4046072959157,16.6253442560293,3.67596656112366,20.3096342702777,5.48981563964366,2.91182696758203,4.70597602559709,3.53731811349004,1.64963580051635,32.3881246823762,13.7267798773046,11.123039179897,18.8378409467603,5.35130751978115,8.41975228165153,2.49618685486114,11.088196383066,1.48111238631711,0.882123454567535,8.25738784269265
"Pclo",4.88487321733979,1.8745298979755,5.31807914487302,1.3343472677933,26.9864113557877,19.8913199397309,6.49819583748947,13.4162730772009,2.17868673034006,17.6856409786371,3.17113953366232,2.18806673926713,4.60267802086263,3.6588602319302,1.11317669531193,31.8066959553322,12.6192470548288,11.1304499813373,16.4376843369829,3.59755348091947,9.2937196103203,1.68011863876279,9.48702539123831,1.09503978332825,0.830779811593063,6.4262647547021
"Peg3",1.6207517957634,1.55355410753408,1.97538044567605,1.52809344904548,20.9463332497194,16.6231162947164,4.59379293474748,13.9465849285148,1.94951503816666,15.8035258512007,2.95612956593665,2.9005431087023,3.72224119232701,2.28592934888691,0.947357218221456,32.3426457491789,11.5225521968494,10.6786732241988,17.8905664020953,4.9878439058566,6.25593976598735,1.54428561619254,11.9071459222633,1.24172845231087,0.771503354898778,8.88569637333939
"Pik3ca",3.26303291949455,2.64786965174698,1.03294801562905,2.68592323117457,28.2371233379139,19.3054263043242,7.10430509624244,17.543768028234,2.84477039505665,20.5741562379295,3.57172359308394,2.98716516704433,4.88105412256246,2.57713654129719,1.17251076744033,29.8596780935785,13.07155310382,12.041576874705,18.1458603269345,6.41055077261497,7.2533494288549,1.61359853367211,11.9232947501859,1.48622744710069,0.992054462912604,6.10852445677817
"Pik3cg",2.96874450222296,1.49012425647537,3.16737343881413,1.92731847687041,23.7599136764469,14.5540933317381,5.79488084482968,13.465794484621,1.41043612206912,15.0706228358444,2.26517381571207,1.72371008242605,4.01934129117054,2.81884633577668,0.86775198859174,28.8881243204,11.6467951467716,7.70902439435559,14.8258898245858,3.8777945993803,7.63295321563044,1.58567879314971,8.86677595618924,1.2079292369447,0.747776194101225,7.95419631038687
"Pkhd1",2.91729897516204,1.23601882378543,3.27610287862691,1.79780955426769,22.1544374793982,12.1094085150223,6.44352831926345,14.3667551515738,1.6608342048445,14.2659120122996,2.4902148078175,1.97971331287158,4.38433818431252,3.0294260387243,0.807480900732634,26.4274555259889,9.86113818178739,8.07445046721239,14.7412403980929,3.79560889462306,7.04004492627027,1.84312950617137,9.43008870117356,1.28709845360542,0.502863225621315,7.64385618977472
"Pkhd1l1",3.27248560456175,2.2804994448239,2.90279373598277,2.42610767433992,23.6465297482728,14.8274969836864,6.17595780181021,13.2270468779274,1.71205665570658,15.8497049054685,3.48951474232694,2.00366651946156,4.12821539014887,2.93205150565965,1.22896060249274,26.1859948351292,9.88092446630791,8.39892713083411,15.7870111071176,3.9319920115308,7.43172851689479,1.2146506761933,9.31222326703439,1.33644887165539,0.708626245064189,8.04984854945056
"Plec",1.35481549069482,0.375843107831268,3.50382661804823,1.54696497867876,18.0069440100218,11.8466117538563,6.30784517056432,12.564195411835,1.52167959362434,8.14093158003099,1.42613024540033,0.800626353868452,3.86351641402038,2.62277811607291,0.772071832895877,22.48418726915,8.83342568335379,7.67684998193762,12.9023384318884,2.90987985831206,9.42178268121915,1.35985510620608,10.1495113323573,1.9259355229019,0.696380210955314,5.61470984411521
"Ppfia1",5.12220474278421,2.61488549800181,5.26609763522891,3.89968158077202,29.6076448164202,21.9651447611944,9.2351398139371,21.2703304965703,3.99000817611882,24.4507059321805,4.83547550955304,2.97553682833535,4.34988617397969,3.92061367717168,1.343291803857,39.9094621682375,12.6974364015272,12.3706825660242,15.9735164569531,6.26179558152788,7.16372092964015,2.88673523353881,13.5532481778543,1.79672406938839,1.17891613967298,6.18982455888002
"Prex2",4.20229913401606,2.71162867422794,3.78730260024365,2.02320128546797,25.740043239605,16.8720262760317,8.29005354922542,15.6458633781123,2.07690431638471,17.2458370323761,3.30765746935251,2.22303562596285,4.38973297413221,3.32163514127625,1.18849135640376,29.4411385327102,11.8605747847054,8.69578238240801,17.0828817094594,4.3824861071903,8.47843113625074,2.02461824845698,9.21214480897018,1.24463243584774,0.69081438290899,8.58496250072116
"Prkdc",3.00830391965448,1.82550978769503,2.20619710036371,2.05918583379058,25.2767564929248,17.4845049832176,7.17848161322887,13.1618283702795,2.69939882201704,16.122279963788,3.03001965356161,2.4334638686481,4.05429120353876,2.45894667890599,1.11455359330151,28.1973261290422,9.43585539394945,9.21004152339296,16.8074254119751,5.03023962310386,6.46594090975871,0.978158858456021,11.3965980318134,1.26647915233775,0.447150023996375,7.32192809488736
"Ptprd",2.52438121849495,2.55333084558952,2.80772070015988,1.85747829776779,22.9046533237337,17.9769670714327,6.6904599154691,13.8706533494867,2.06382664653684,15.7858689969725,3.95501920207026,3.20520892857578,4.52731193334128,2.87768641808297,0.779399433416707,29.1778511351735,11.4698886295164,10.059441104471,17.5693308449783,5.65877664206419,7.69255266902372,1.361702399826,10.1121482216553,1.06040003596726,0.583280654049135,7.96000193206808
"Reln",2.37410787380587,1.57084506018721,3.41211243263416,1.67840641364014,23.2139239747849,17.032231523545,7.22328166935201,15.1326080304861,1.71409031556087,16.1360689372387,2.79193003198429,2.14283337918337,3.94282625031509,2.46619059112663,0.518532629345135,27.9014555645003,11.4973718132004,8.49903887681721,16.8494479645933,3.78437253528791,6.20174817715132,1.83460654054249,9.30671684346656,1.04506350014967,0.565898436093864,6.94251450533924
"Ros1",4.92519489330551,3.54342295029208,2.99733722872321,2.17742026768101,30.7086460486531,23.0045580874775,8.89987058521437,19.060594637178,3.06088010484606,21.1071322711934,4.56307981286027,4.27145364920959,4.61908318484375,3.17144926165916,0.890777141282959,33.3111019261691,15.0089859971371,12.2867439083372,19.5942541593791,5.57721373809189,9.01169403197851,1.66342626314117,13.290341127603,1.86850450883005,0.82009900911942,8.35755200461808
"Rp1",13.5307665936344,6.30505975229979,4.3559232989564,5.36076260340826,38.3183996978727,27.7867057896828,15.6861870950107,28.1342423859466,7.01160670431575,26.3789178018388,8.69747126005276,3.26674820211727,7.09409837038309,4.37112438645615,2.20251774527634,39.1168842540702,13.78864312989,14.1219287663602,23.3962503740446,5.60768410570499,7.84977799805731,2.80314717213635,16.698868539649,2.23967179467065,1.33302150665861,8.31288295528435
"Runx1t1",3.22225336958087,2.14129408862418,3.37457419501863,1.38963190870915,22.7736476359981,15.7904870415611,6.43232614978015,13.5896686545265,2.05015648932511,16.0245863031218,3.10955408306016,1.96732484923784,3.32355151675287,2.6188840498744,1.14731351698827,27.9661034435267,9.71333343060569,9.53355256608187,15.1416333881079,5.15294366208928,7.63972914782226,1.36619457285933,9.39320033875952,1.45076091170285,0.824092475481006,8.2667865406949
"Ryr1",2.23066029233884,1.70253537571231,3.80075966538825,2.01877567807259,19.8115780814887,15.8299130389426,5.75870550647634,11.9247648968339,1.45572393484038,14.522786272648,2.99096335437276,2.15376488453539,3.62920595122819,2.88296646508441,0.687162071193451,25.510835158863,10.1587679366413,8.75512483846865,14.5519460670676,3.67920250240243,7.53971730293836,1.60281016526644,10.0447418853021,1.5959845261558,0.782714774453172,7.08746284125034
"Ryr2",4.43872169137197,3.3912177897627,2.80124275417963,2.29098395803803,26.4060115378802,17.7406373924849,7.83847286608649,15.3757730611977,2.5892032460237,20.4874295892345,4.58957523940989,2.82664877630652,4.0513846923602,3.64903765766476,1.38478121998136,34.4152695200818,15.2974087378058,10.1443964466865,18.2989327602947,5.11303148240579,7.90553410860072,1.61609723713659,11.0258101442271,1.40864084172421,0.859814525978395,7.56224242422107
"Ryr3",3.90774993399629,2.31206823551271,3.27136376948522,1.85999378520366,24.4669746131274,17.6868770695357,6.5514306219202,14.0353015255231,2.29164784837762,16.9267496320261,3.51354789819137,2.67608236450218,4.0108608941983,3.54995361071309,0.933605112437348,29.3499174106082,11.105367233344,9.41780550504687,16.2396552086461,4.47908376058032,7.9393807872328,1.60406020335702,9.46730033190229,1.05363710389418,0.863545621284307,8.66888498426625
"Scn9a",2.45575192061331,1.77565239656813,2.54244036941299,1.77920403450896,21.4773715774027,15.4890842869813,6.16872695955427,12.7754492179402,1.86643823685876,15.1904693145838,2.80541495782382,1.8020864561729,3.18204503434461,2.65970517269377,0.788963083436196,26.2581928975931,10.1737810420909,8.59103664912088,13.8430524418823,4.61962768561923,7.00657795036877,1.31138934427595,8.41382071948729,1.14973656627093,0.494897906905605,7.79441586635011
"Shank2",5.30225525371934,3.12250889463875,4.26673737683328,3.22135342491845,32.1052575879754,23.7650390939886,9.78992059419934,19.6389626380067,3.30918561757536,23.6595519414162,4.46288841039485,3.50335569625128,5.34435996757682,3.35479882128035,1.53910479257981,39.0343116397586,16.4682839637599,13.0465762130441,18.2161849525789,5.96639112381792,8.78444796072545,1.67904272972139,14.0232987370438,1.2793793940496,1.0259113063921,8.38370429247405
